order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,name,email,gender,city,signup_date,product_name,category,brand,price,rating,month,revenue
I00041527,O00019050,P001028,U009642,1,150.45,150.45,2025-08-27 17:49:37.342561,shipped,165.27,Steve Ruiz,bartonholly@example.org,Male,Thomashaven,2025-11-10,Harbor Case,Beauty,Harbor,150.45,4.5,2025-08,150.45
I00041528,O00019050,P001470,U009642,2,7.41,14.82,2025-08-27 17:49:37.342561,shipped,165.27,Steve Ruiz,bartonholly@example.org,Male,Thomashaven,2025-11-10,Willow Against,Groceries,Willow,7.41,4.13,2025-08,14.82
I00041529,O00019051,P000556,U009610,1,54.93,54.93,2024-03-16 04:15:11.583200,completed,1184.37,Amy Smith,montoyawilliam@example.com,Female,West Molly,2025-09-14,Solace Guess,Books,Solace,54.93,3.9,2024-03,54.93
I00041530,O00019051,P000993,U009610,2,564.72,1129.44,2024-03-16 04:15:11.583200,completed,1184.37,Amy Smith,montoyawilliam@example.com,Female,West Molly,2025-09-14,NeoTech Laugh,Electronics,NeoTech,564.72,3.3,2024-03,1129.44
I00041531,O00019052,P000456,U005151,1,24.35,24.35,2024-01-20 16:17:06.476563,completed,24.35,Tiffany Munoz,clayscott@example.com,Male,Samuelstad,2024-10-13,Zenith Building,Pet Supplies,Zenith,24.35,2.83,2024-01,24.35
I00041532,O00019053,P000900,U009209,3,21.1,63.3,2025-05-09 17:44:30.560436,shipped,288.79,Samantha Mendoza,qpeters@example.org,Female,Bellshire,2025-06-12,Pulse Real,Groceries,Pulse,21.1,3.35,2025-05,63.3
I00041533,O00019053,P000740,U009209,1,73.39,73.39,2025-05-09 17:44:30.560436,shipped,288.79,Samantha Mendoza,qpeters@example.org,Female,Bellshire,2025-06-12,Orion Mention,Books,Orion,73.39,2.66,2025-05,73.39
I00041534,O00019053,P000678,U009209,1,152.1,152.1,2025-05-09 17:44:30.560436,shipped,288.79,Samantha Mendoza,qpeters@example.org,Female,Bellshire,2025-06-12,Zenith Whole,Toys,Zenith,152.1,3.14,2025-05,152.1
I00041535,O00019054,P000054,U004066,1,435.87,435.87,2024-10-26 22:51:22.134436,completed,519.21,Carol Wolfe,megan52@example.com,Other,Elizabethport,2024-04-05,GreenLeaf Hair,Automotive,GreenLeaf,435.87,4.04,2024-10,435.87
I00041536,O00019054,P001890,U004066,1,83.34,83.34,2024-10-26 22:51:22.134436,completed,519.21,Carol Wolfe,megan52@example.com,Other,Elizabethport,2024-04-05,Harbor Growth,Toys,Harbor,83.34,4.0,2024-10,83.34
I00041537,O00019055,P000726,U002450,1,109.92,109.92,2024-02-04 20:40:55.221947,completed,191.8,Derrick Reid,baileytracey@example.net,Female,Kimberlyview,2024-04-05,NeoTech Production,Clothing,NeoTech,109.92,3.27,2024-02,109.92
I00041538,O00019055,P000036,U002450,1,81.88,81.88,2024-02-04 20:40:55.221947,completed,191.8,Derrick Reid,baileytracey@example.net,Female,Kimberlyview,2024-04-05,Orion Laugh,Sports,Orion,81.88,3.64,2024-02,81.88
I00041539,O00019056,P001460,U003562,1,46.12,46.12,2024-12-14 11:47:16.276532,completed,3183.46,Heidi Brown,elizabeth77@example.net,Female,Port Cynthiabury,2025-09-12,Solace Top,Pet Supplies,Solace,46.12,4.81,2024-12,46.12
I00041540,O00019056,P000438,U003562,1,167.79,167.79,2024-12-14 11:47:16.276532,completed,3183.46,Heidi Brown,elizabeth77@example.net,Female,Port Cynthiabury,2025-09-12,Orion Pm,Home & Kitchen,Orion,167.79,2.98,2024-12,167.79
I00041541,O00019056,P000616,U003562,1,28.51,28.51,2024-12-14 11:47:16.276532,completed,3183.46,Heidi Brown,elizabeth77@example.net,Female,Port Cynthiabury,2025-09-12,Acme Indeed,Toys,Acme,28.51,4.48,2024-12,28.51
I00041542,O00019056,P000354,U003562,2,1387.39,2774.78,2024-12-14 11:47:16.276532,completed,3183.46,Heidi Brown,elizabeth77@example.net,Female,Port Cynthiabury,2025-09-12,Pulse Letter,Electronics,Pulse,1387.39,4.43,2024-12,2774.78
I00041543,O00019056,P001612,U003562,2,83.13,166.26,2024-12-14 11:47:16.276532,completed,3183.46,Heidi Brown,elizabeth77@example.net,Female,Port Cynthiabury,2025-09-12,Astra Five,Beauty,Astra,83.13,3.67,2024-12,166.26
I00041544,O00019057,P000889,U004826,2,9.1,18.2,2024-01-17 12:19:07.900721,completed,825.47,Lucas Kirk,martineztammy@example.org,Male,Lake Nicholasborough,2025-02-24,Nimbus Nice,Groceries,Nimbus,9.1,4.56,2024-01,18.2
I00041545,O00019057,P000690,U004826,1,368.82,368.82,2024-01-17 12:19:07.900721,completed,825.47,Lucas Kirk,martineztammy@example.org,Male,Lake Nicholasborough,2025-02-24,NeoTech Interesting,Home & Kitchen,NeoTech,368.82,3.32,2024-01,368.82
I00041546,O00019057,P000160,U004826,1,259.69,259.69,2024-01-17 12:19:07.900721,completed,825.47,Lucas Kirk,martineztammy@example.org,Male,Lake Nicholasborough,2025-02-24,Acme Cold,Electronics,Acme,259.69,2.73,2024-01,259.69
I00041547,O00019057,P001454,U004826,1,178.76,178.76,2024-01-17 12:19:07.900721,completed,825.47,Lucas Kirk,martineztammy@example.org,Male,Lake Nicholasborough,2025-02-24,Zenith Left,Beauty,Zenith,178.76,4.07,2024-01,178.76
I00041548,O00019058,P000002,U002494,2,21.46,42.92,2025-09-13 23:33:03.519475,cancelled,1808.37,Caleb Higgins,brittany44@example.org,Female,New Melissaborough,2025-02-18,NeoTech Someone,Groceries,NeoTech,21.46,3.87,2025-09,42.92
I00041549,O00019058,P000029,U002494,1,357.87,357.87,2025-09-13 23:33:03.519475,cancelled,1808.37,Caleb Higgins,brittany44@example.org,Female,New Melissaborough,2025-02-18,Solace Player,Automotive,Solace,357.87,4.32,2025-09,357.87
I00041550,O00019058,P000993,U002494,2,564.72,1129.44,2025-09-13 23:33:03.519475,cancelled,1808.37,Caleb Higgins,brittany44@example.org,Female,New Melissaborough,2025-02-18,NeoTech Laugh,Electronics,NeoTech,564.72,3.3,2025-09,1129.44
I00041551,O00019058,P001975,U002494,1,278.14,278.14,2025-09-13 23:33:03.519475,cancelled,1808.37,Caleb Higgins,brittany44@example.org,Female,New Melissaborough,2025-02-18,Orion Mouth,Sports,Orion,278.14,4.22,2025-09,278.14
I00041552,O00019059,P000610,U008124,1,101.29,101.29,2025-07-28 02:52:25.593155,cancelled,101.29,Randy Lewis,jodyrodriguez@example.org,Male,Jonesmouth,2025-10-23,GreenLeaf Side,Home & Kitchen,GreenLeaf,101.29,2.55,2025-07,101.29
I00041553,O00019060,P000220,U005605,2,184.85,369.7,2024-08-31 11:33:53.984410,cancelled,369.7,Wendy Hansen,sellerstimothy@example.org,Other,Lake Lauren,2025-06-27,Everest Team,Electronics,Everest,184.85,3.14,2024-08,369.7
I00041554,O00019061,P000385,U001389,1,756.87,756.87,2025-06-13 22:10:28.696201,completed,1380.24,James Rogers,kaylazamora@example.org,Female,Jamesstad,2025-10-27,Willow Mouth,Electronics,Willow,756.87,3.96,2025-06,756.87
I00041555,O00019061,P000209,U001389,1,144.55,144.55,2025-06-13 22:10:28.696201,completed,1380.24,James Rogers,kaylazamora@example.org,Female,Jamesstad,2025-10-27,Zenith Within,Clothing,Zenith,144.55,3.2,2025-06,144.55
I00041556,O00019061,P000246,U001389,2,216.58,433.16,2025-06-13 22:10:28.696201,completed,1380.24,James Rogers,kaylazamora@example.org,Female,Jamesstad,2025-10-27,Willow Because,Automotive,Willow,216.58,3.89,2025-06,433.16
I00041557,O00019061,P001294,U001389,1,45.66,45.66,2025-06-13 22:10:28.696201,completed,1380.24,James Rogers,kaylazamora@example.org,Female,Jamesstad,2025-10-27,Solace But,Toys,Solace,45.66,4.28,2025-06,45.66
I00041558,O00019062,P000974,U002070,2,18.15,36.3,2024-02-01 14:19:33.844235,cancelled,36.3,Jon Ramirez,melissaroy@example.com,Male,New Joshua,2024-11-09,Everest Unit,Groceries,Everest,18.15,3.12,2024-02,36.3
I00041559,O00019063,P000553,U006949,1,132.7,132.7,2024-03-04 13:21:40.723207,shipped,132.7,Marc Williamson,joyceramirez@example.net,Female,Port Douglas,2025-11-06,Zenith Rate,Pet Supplies,Zenith,132.7,3.9,2024-03,132.7
I00041560,O00019064,P001635,U006176,1,207.67,207.67,2025-10-07 10:08:08.913846,processing,320.5,Tammy Berg,rschmidt@example.com,Male,Carloschester,2024-01-16,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84,2025-10,207.67
I00041561,O00019064,P001802,U006176,1,97.72,97.72,2025-10-07 10:08:08.913846,processing,320.5,Tammy Berg,rschmidt@example.com,Male,Carloschester,2024-01-16,Everest In,Toys,Everest,97.72,2.57,2025-10,97.72
I00041562,O00019064,P001621,U006176,1,15.11,15.11,2025-10-07 10:08:08.913846,processing,320.5,Tammy Berg,rschmidt@example.com,Male,Carloschester,2024-01-16,Harbor College,Home & Kitchen,Harbor,15.11,4.76,2025-10,15.11
I00041563,O00019065,P000505,U006541,2,42.15,84.3,2024-09-21 16:22:17.236373,cancelled,329.66,Glenn Romero,rtucker@example.com,Other,Kylefort,2024-04-26,Solace Future,Books,Solace,42.15,3.71,2024-09,84.3
I00041564,O00019065,P000991,U006541,1,19.08,19.08,2024-09-21 16:22:17.236373,cancelled,329.66,Glenn Romero,rtucker@example.com,Other,Kylefort,2024-04-26,Everest Drug,Clothing,Everest,19.08,4.39,2024-09,19.08
I00041565,O00019065,P000685,U006541,2,113.14,226.28,2024-09-21 16:22:17.236373,cancelled,329.66,Glenn Romero,rtucker@example.com,Other,Kylefort,2024-04-26,Pulse Range,Automotive,Pulse,113.14,4.81,2024-09,226.28
I00041566,O00019066,P000054,U009818,2,435.87,871.74,2024-04-28 05:46:58.317576,processing,1557.33,Fernando Clark,conniehumphrey@example.org,Female,Colemantown,2025-03-24,GreenLeaf Hair,Automotive,GreenLeaf,435.87,4.04,2024-04,871.74
I00041567,O00019066,P000854,U009818,1,685.59,685.59,2024-04-28 05:46:58.317576,processing,1557.33,Fernando Clark,conniehumphrey@example.org,Female,Colemantown,2025-03-24,GreenLeaf Plan,Automotive,GreenLeaf,685.59,2.59,2024-04,685.59
I00041568,O00019067,P001174,U003497,1,30.81,30.81,2024-04-01 09:14:36.304764,completed,30.81,Steven Lindsey,nicolewade@example.net,Female,West Janestad,2025-08-18,Zenith Wait,Sports,Zenith,30.81,3.43,2024-04,30.81
I00041569,O00019068,P000759,U006018,1,153.06,153.06,2025-05-01 09:36:10.674481,returned,943.16,Shannon Thompson,lopezwilliam@example.net,Female,Westbury,2025-05-10,Acme Gun,Home & Kitchen,Acme,153.06,4.01,2025-05,153.06
I00041570,O00019068,P001475,U006018,1,651.6,651.6,2025-05-01 09:36:10.674481,returned,943.16,Shannon Thompson,lopezwilliam@example.net,Female,Westbury,2025-05-10,Nimbus Place,Electronics,Nimbus,651.6,3.93,2025-05,651.6
I00041571,O00019068,P000129,U006018,1,138.5,138.5,2025-05-01 09:36:10.674481,returned,943.16,Shannon Thompson,lopezwilliam@example.net,Female,Westbury,2025-05-10,Willow Woman,Beauty,Willow,138.5,4.55,2025-05,138.5
I00041572,O00019069,P001149,U009798,1,247.43,247.43,2024-07-20 12:38:09.881876,completed,247.43,Rebecca Blanchard,teresamullins@example.net,Other,Lake Nicholeshire,2024-01-27,Nimbus Military,Automotive,Nimbus,247.43,3.54,2024-07,247.43
I00041573,O00019070,P001062,U005016,2,90.37,180.74,2025-06-28 09:50:18.778919,completed,180.74,Cindy Ellis,ascott@example.net,Female,Christopherbury,2025-02-21,Acme Paper,Sports,Acme,90.37,2.67,2025-06,180.74
I00041574,O00019071,P000431,U002470,1,27.08,27.08,2024-10-04 01:49:08.337943,completed,522.18,Michael Torres,jeffery51@example.com,Male,Riosside,2025-06-23,Zenith Skin,Books,Zenith,27.08,3.96,2024-10,27.08
I00041575,O00019071,P000386,U002470,1,495.1,495.1,2024-10-04 01:49:08.337943,completed,522.18,Michael Torres,jeffery51@example.com,Male,Riosside,2025-06-23,Pulse Born,Automotive,Pulse,495.1,3.61,2024-10,495.1
I00041576,O00019072,P000293,U009343,1,122.71,122.71,2025-03-31 02:34:30.292948,completed,382.23,Keith Johnson,wheelercaleb@example.org,Male,Lake Vanessa,2025-08-22,Astra Season,Sports,Astra,122.71,3.34,2025-03,122.71
I00041577,O00019072,P001120,U009343,1,92.24,92.24,2025-03-31 02:34:30.292948,completed,382.23,Keith Johnson,wheelercaleb@example.org,Male,Lake Vanessa,2025-08-22,Nimbus Lose,Toys,Nimbus,92.24,3.87,2025-03,92.24
I00041578,O00019072,P001413,U009343,3,55.76,167.28,2025-03-31 02:34:30.292948,completed,382.23,Keith Johnson,wheelercaleb@example.org,Male,Lake Vanessa,2025-08-22,Zenith Part,Pet Supplies,Zenith,55.76,3.56,2025-03,167.28
I00041579,O00019073,P001623,U001959,1,82.98,82.98,2024-11-14 01:58:27.040604,processing,242.12,Janet Gutierrez,barrycindy@example.net,Female,Haleymouth,2024-02-16,Solace Support,Toys,Solace,82.98,3.49,2024-11,82.98
I00041580,O00019073,P000819,U001959,1,159.14,159.14,2024-11-14 01:58:27.040604,processing,242.12,Janet Gutierrez,barrycindy@example.net,Female,Haleymouth,2024-02-16,Orion Range,Sports,Orion,159.14,3.67,2024-11,159.14
I00041581,O00019074,P001990,U001299,2,431.12,862.24,2024-07-25 08:31:58.937206,completed,862.24,Holly Campbell,theresabeck@example.org,Female,Daviston,2025-03-06,Zenith Page,Home & Kitchen,Zenith,431.12,4.13,2024-07,862.24
I00041582,O00019075,P000979,U006242,1,23.87,23.87,2024-09-26 02:47:24.655079,shipped,88.69,Sue Mathews,rachel18@example.net,Female,Carlchester,2025-02-22,Solace Per,Home & Kitchen,Solace,23.87,3.53,2024-09,23.87
I00041583,O00019075,P000251,U006242,1,64.82,64.82,2024-09-26 02:47:24.655079,shipped,88.69,Sue Mathews,rachel18@example.net,Female,Carlchester,2025-02-22,Solace Bill,Beauty,Solace,64.82,2.71,2024-09,64.82
I00041584,O00019076,P000500,U000846,1,38.54,38.54,2025-06-13 04:23:30.133231,processing,468.78,Sandra Haynes,udavis@example.net,Female,Port Sarahport,2024-07-12,NeoTech Security,Beauty,NeoTech,38.54,2.54,2025-06,38.54
I00041585,O00019076,P000359,U000846,2,31.35,62.7,2025-06-13 04:23:30.133231,processing,468.78,Sandra Haynes,udavis@example.net,Female,Port Sarahport,2024-07-12,Zenith Citizen,Pet Supplies,Zenith,31.35,4.83,2025-06,62.7
I00041586,O00019076,P000666,U000846,1,367.54,367.54,2025-06-13 04:23:30.133231,processing,468.78,Sandra Haynes,udavis@example.net,Female,Port Sarahport,2024-07-12,Harbor By,Electronics,Harbor,367.54,3.72,2025-06,367.54
I00041587,O00019077,P000908,U009978,1,462.76,462.76,2025-06-05 20:49:55.470248,cancelled,510.67,Eric Wilcox,jamie54@example.org,Female,South Ernestland,2024-03-18,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31,2025-06,462.76
I00041588,O00019077,P001158,U009978,2,18.38,36.76,2025-06-05 20:49:55.470248,cancelled,510.67,Eric Wilcox,jamie54@example.org,Female,South Ernestland,2024-03-18,Nimbus When,Books,Nimbus,18.38,3.69,2025-06,36.76
I00041589,O00019077,P001568,U009978,1,11.15,11.15,2025-06-05 20:49:55.470248,cancelled,510.67,Eric Wilcox,jamie54@example.org,Female,South Ernestland,2024-03-18,Pulse Scientist,Groceries,Pulse,11.15,4.42,2025-06,11.15
I00041590,O00019078,P001588,U003550,1,132.56,132.56,2024-02-17 20:29:35.859367,returned,191.56,Natasha Harris,collinsdiana@example.com,Male,Julietown,2025-03-22,GreenLeaf Without,Beauty,GreenLeaf,132.56,3.78,2024-02,132.56
I00041591,O00019078,P000596,U003550,2,29.5,59.0,2024-02-17 20:29:35.859367,returned,191.56,Natasha Harris,collinsdiana@example.com,Male,Julietown,2025-03-22,Everest Example,Beauty,Everest,29.5,3.2,2024-02,59.0
I00041592,O00019079,P001766,U006388,2,64.22,128.44,2024-08-30 14:26:35.381346,processing,166.78,Robert Reed,nneal@example.com,Male,Lozanomouth,2025-08-11,Willow Purpose,Pet Supplies,Willow,64.22,3.51,2024-08,128.44
I00041593,O00019079,P001568,U006388,1,11.15,11.15,2024-08-30 14:26:35.381346,processing,166.78,Robert Reed,nneal@example.com,Male,Lozanomouth,2025-08-11,Pulse Scientist,Groceries,Pulse,11.15,4.42,2024-08,11.15
I00041594,O00019079,P000777,U006388,1,27.19,27.19,2024-08-30 14:26:35.381346,processing,166.78,Robert Reed,nneal@example.com,Male,Lozanomouth,2025-08-11,NeoTech Eye,Pet Supplies,NeoTech,27.19,4.64,2024-08,27.19
I00041595,O00019080,P000205,U008268,2,68.81,137.62,2024-06-21 22:08:31.463267,completed,550.42,Sydney Burton,nolanjonathan@example.org,Male,Friedmanmouth,2025-10-04,Pulse The,Toys,Pulse,68.81,3.51,2024-06,137.62
I00041596,O00019080,P001752,U008268,1,412.8,412.8,2024-06-21 22:08:31.463267,completed,550.42,Sydney Burton,nolanjonathan@example.org,Male,Friedmanmouth,2025-10-04,GreenLeaf Tell,Home & Kitchen,GreenLeaf,412.8,3.26,2024-06,412.8
I00041597,O00019081,P001961,U002440,2,1038.94,2077.88,2025-06-13 02:23:42.566465,completed,2077.88,Patrick Waller,ymercer@example.com,Female,Port Eric,2025-07-13,NeoTech Write,Electronics,NeoTech,1038.94,3.18,2025-06,2077.88
I00041598,O00019082,P000800,U006072,1,24.98,24.98,2024-08-29 08:01:18.748087,shipped,24.98,Sean Murray,nicholasgeorge@example.com,Female,Perezmouth,2025-10-05,Acme Whom,Pet Supplies,Acme,24.98,4.44,2024-08,24.98
I00041599,O00019083,P001951,U004486,1,44.57,44.57,2024-03-26 13:45:07.407916,shipped,44.57,Dawn Snyder,connermatthew@example.org,Other,Lake Benjaminton,2025-04-25,Willow Perform,Pet Supplies,Willow,44.57,3.5,2024-03,44.57
I00041600,O00019084,P001101,U004050,1,152.38,152.38,2024-05-18 10:11:37.835076,shipped,1716.3,Brian Peters,jamesandrade@example.org,Female,Johnsonshire,2024-05-12,Harbor Another,Beauty,Harbor,152.38,3.27,2024-05,152.38
I00041601,O00019084,P001361,U004050,1,33.11,33.11,2024-05-18 10:11:37.835076,shipped,1716.3,Brian Peters,jamesandrade@example.org,Female,Johnsonshire,2024-05-12,Acme Sense,Beauty,Acme,33.11,4.48,2024-05,33.11
I00041602,O00019084,P001254,U004050,1,71.59,71.59,2024-05-18 10:11:37.835076,shipped,1716.3,Brian Peters,jamesandrade@example.org,Female,Johnsonshire,2024-05-12,Nimbus Job,Toys,Nimbus,71.59,3.67,2024-05,71.59
I00041603,O00019084,P000555,U004050,1,1407.61,1407.61,2024-05-18 10:11:37.835076,shipped,1716.3,Brian Peters,jamesandrade@example.org,Female,Johnsonshire,2024-05-12,Acme Of,Electronics,Acme,1407.61,2.52,2024-05,1407.61
I00041604,O00019084,P000346,U004050,1,51.61,51.61,2024-05-18 10:11:37.835076,shipped,1716.3,Brian Peters,jamesandrade@example.org,Female,Johnsonshire,2024-05-12,Pulse Third,Books,Pulse,51.61,4.24,2024-05,51.61
I00041605,O00019085,P001764,U004767,2,30.77,61.54,2024-07-25 23:46:14.241217,processing,61.54,Heather Oneal,bradley11@example.org,Male,Jonathanfurt,2024-03-20,Willow Maintain,Pet Supplies,Willow,30.77,4.69,2024-07,61.54
I00041606,O00019086,P001113,U008744,2,1663.12,3326.24,2024-08-24 23:15:31.626559,processing,3326.24,Jennifer Marshall,guerrerosharon@example.org,Female,Beardstad,2025-10-14,Pulse Interesting,Electronics,Pulse,1663.12,3.86,2024-08,3326.24
I00041607,O00019087,P001440,U000282,2,55.11,110.22,2025-06-10 20:57:03.653651,shipped,110.22,Jennifer Nelson,duncandavid@example.net,Other,East Jeffreyhaven,2024-10-11,NeoTech Despite,Sports,NeoTech,55.11,4.37,2025-06,110.22
I00041608,O00019088,P001968,U002199,1,375.68,375.68,2025-08-10 08:36:24.131426,completed,375.68,Joshua Mccoy,bradleymitchell@example.net,Female,Heathermouth,2024-06-25,Nimbus Before,Home & Kitchen,Nimbus,375.68,3.67,2025-08,375.68
I00041609,O00019089,P001519,U004160,1,130.87,130.87,2025-11-06 03:36:24.747276,completed,140.4,Sara Moore,ericweaver@example.net,Other,Port Juan,2025-03-04,Harbor Issue,Clothing,Harbor,130.87,4.32,2025-11,130.87
I00041610,O00019089,P000016,U004160,1,9.53,9.53,2025-11-06 03:36:24.747276,completed,140.4,Sara Moore,ericweaver@example.net,Other,Port Juan,2025-03-04,Zenith Current,Groceries,Zenith,9.53,4.68,2025-11,9.53
I00041611,O00019090,P000477,U001491,1,55.28,55.28,2024-01-10 15:04:42.880529,completed,75.04,Veronica Dunn,jeffreylewis@example.com,Female,North Jonathanshire,2024-03-11,Orion Break,Sports,Orion,55.28,4.12,2024-01,55.28
I00041612,O00019090,P000646,U001491,1,19.76,19.76,2024-01-10 15:04:42.880529,completed,75.04,Veronica Dunn,jeffreylewis@example.com,Female,North Jonathanshire,2024-03-11,Zenith Study,Books,Zenith,19.76,4.09,2024-01,19.76
I00041613,O00019091,P000361,U003932,1,168.32,168.32,2024-12-18 13:48:47.166668,returned,168.32,John Harris,randalljonathan@example.org,Other,South Trevor,2024-01-18,Harbor Man,Clothing,Harbor,168.32,2.69,2024-12,168.32
I00041614,O00019092,P000867,U004841,1,183.87,183.87,2024-01-16 00:19:12.919425,processing,472.84,Cynthia Thompson,jcarrillo@example.org,Female,Saunderschester,2025-02-02,GreenLeaf Everybody,Clothing,GreenLeaf,183.87,3.85,2024-01,183.87
I00041615,O00019092,P001367,U004841,1,283.47,283.47,2024-01-16 00:19:12.919425,processing,472.84,Cynthia Thompson,jcarrillo@example.org,Female,Saunderschester,2025-02-02,Orion Theory,Sports,Orion,283.47,3.44,2024-01,283.47
I00041616,O00019092,P001124,U004841,1,5.5,5.5,2024-01-16 00:19:12.919425,processing,472.84,Cynthia Thompson,jcarrillo@example.org,Female,Saunderschester,2025-02-02,Solace We,Groceries,Solace,5.5,4.44,2024-01,5.5
I00041617,O00019093,P000837,U008343,1,81.32,81.32,2024-05-17 11:53:04.026965,returned,81.32,Kimberly Fowler,gabriella14@example.org,Female,Parkermouth,2025-05-09,Zenith Performance,Pet Supplies,Zenith,81.32,4.0,2024-05,81.32
I00041618,O00019094,P001463,U003965,1,8.44,8.44,2024-06-20 16:34:22.425607,completed,417.38,Pedro Soto,rgreen@example.net,Male,Michaelmouth,2024-03-31,Harbor Doctor,Books,Harbor,8.44,3.68,2024-06,8.44
I00041619,O00019094,P000699,U003965,2,204.47,408.94,2024-06-20 16:34:22.425607,completed,417.38,Pedro Soto,rgreen@example.net,Male,Michaelmouth,2024-03-31,Nimbus Politics,Home & Kitchen,Nimbus,204.47,4.81,2024-06,408.94
